172.20.0.1 - - [11/Oct/2023:14:43:30 +0000] "GET /api/languages/list HTTP/1.1" 200 479 "http://localhost:9000/account/reset_password" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAX"
172.20.0.1 - - [11/Oct/2023:14:43:49 +0000] "POST /api/users/change_password HTTP/1.1" 204 - "http://localhost:9000/account/reset_password" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAY"
172.20.0.1 - - [11/Oct/2023:14:43:50 +0000] "GET / HTTP/1.1" 200 - "http://localhost:9000/account/reset_password" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAZ"
172.20.0.1 - - [11/Oct/2023:14:43:50 +0000] "GET /api/users/current HTTP/1.1" 200 354 "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAb"
172.20.0.1 - - [11/Oct/2023:14:43:50 +0000] "GET /api/l10n/index?locale=ru-RU HTTP/1.1" 200 - "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAa"
172.20.0.1 - - [11/Oct/2023:14:43:50 +0000] "GET /api/navigation/global HTTP/1.1" 200 574 "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAc"
172.20.0.1 - - [11/Oct/2023:14:43:50 +0000] "GET /js/359.m.92c3ebb3.chunk.js HTTP/1.1" 200 583 "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAe"
172.20.0.1 - - [11/Oct/2023:14:43:50 +0000] "GET /api/languages/list HTTP/1.1" 200 479 "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAd"
172.20.0.1 - - [11/Oct/2023:14:43:50 +0000] "GET /images/logo.svg?v=6.6 HTTP/1.1" 200 3507 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAh"
172.20.0.1 - - [11/Oct/2023:14:43:50 +0000] "GET /api/rules/app HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAg"
